Recency,Frequency,TotalSpent,TotalItems,UniqueProducts,AvgOrderValue,AvgDaysBetweenPurchases,StdDaysBetweenPurchases,AvgBasketSize,MaxBasketSize,CustomerLifetimeDays,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment_At Risk,CustomerSegment_Champions,CustomerSegment_Lost,CustomerSegment_Loyal,CustomerSegment_Potential
-0.44049420280205326,-0.5048557787733431,-0.5634412311777046,-0.5736829664508174,-0.4995738596543532,-0.7874294033112101,-0.31149344034544724,-0.7106607120466929,-0.7846128056839171,-0.8613824337737124,-1.5257976929131094,0.44485213097007226,-1.3169549478025633,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
-0.39082503715470157,-0.28275799663351536,-0.3526446016539131,-0.19181626066697954,-0.4500264861312484,-0.3395718112412173,0.9378797820072646,2.7697512286242576,0.11296183718251565,-0.1087482304938526,0.8230132687291775,0.44485213097007226,0.45913257227009036,-0.4487740075379097,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
0.3666297389674118,-0.5048557787733431,-0.3627251092308699,-0.5306557319963005,-0.7473107272698772,0.4149556848614516,-0.31149344034544724,-0.7106607120466929,-0.5491833911615741,-0.6893517587383159,-0.7093660752299616,-0.4394506306807565,-0.4289111877662365,-0.4487740075379097,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
0.6770620242633599,-0.5048557787733431,-0.38080005533608163,-0.28862753818964265,-0.3509317390850388,0.30667815610276195,-0.31149344034544724,-0.7106607120466929,0.7751070655266054,0.27832078833578955,-0.39535391458259705,-0.4394506306807565,-1.3169549478025633,-0.4487740075379097,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
-0.800595653745353,-0.5048557787733431,0.011069959005153302,0.11206358266804634,0.16105778732037748,2.65416602691123,-0.31149344034544724,-0.7106607120466929,2.9675434882659246,1.8803564496029197,-1.8900517992640524,0.44485213097007226,-1.3169549478025633,0.44255183758937716,-0.16928695936248256,0.0,0.0,0.0,0.0,1.0
0.7267311899107116,-0.5048557787733431,-0.496965596057426,-0.4809054921582652,-0.6482159802236676,-0.3892087142098066,-0.31149344034544724,-0.7106607120466929,-0.276968130620115,-0.4904412907286386,-0.34511196887901874,-1.3237533923315852,-0.4289111877662365,-1.3400998526651966,-1.2198439382220774,1.0,0.0,0.0,0.0,0.0
1.3848476347381216,-0.5048557787733431,-0.5337892496997283,-0.5562031524536699,-0.41699490378251186,-0.6097999233368291,-0.31149344034544724,-0.7106607120466929,-0.6889696060342153,-0.7914949720405825,0.3205938116933941,-1.3237533923315852,-1.3169549478025633,-1.3400998526651966,-1.5700295978419423,0.0,0.0,1.0,0.0,0.0
-0.9868550249229219,0.38353534978596776,0.572092963599821,0.28013871725600314,0.35924728141279666,0.279403085417598,0.07501834248942191,0.5880016088650377,-0.08568173132071127,-0.11950014768356489,1.199827861506015,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
-1.0116896077465978,1.4940242604851064,1.4923344669908254,1.9770252760560147,1.5483842459673118,0.11372682367177507,-0.1228062932897694,0.04899819186589764,0.3461841009437116,1.6921978987829547,1.137025429376542,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
-1.1110279390413011,0.16143756764614006,-0.2105910736076848,-0.018362721772208136,-0.1527422449926196,-0.5342870195439184,0.10038784174885343,0.4437346091624138,-0.2457001615038663,0.43422358758661767,-0.6842451023781725,1.329154892620901,1.3471763323064172,0.44255183758937716,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
-0.29148670585999814,-0.5048557787733431,-0.5588285567594571,-0.587128977217854,-0.7638265184442454,-0.7597972884451932,-0.31149344034544724,-0.7106607120466929,-0.8581844977221493,-0.9151420197222737,-1.3750718558023745,0.44485213097007226,-1.3169549478025633,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
1.4966032574446628,-0.28275799663351536,-0.17554252219937105,-0.3437561823344925,-0.3674475302594071,0.19089105680113086,-0.31149344034544724,-0.7106607120466929,-0.30271822283349625,0.014898817187838646,0.4336381895264454,-1.3237533923315852,-0.4289111877662365,0.44255183758937716,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
-0.5274152426849187,-0.28275799663351536,-0.3934654745603428,-0.4029186297094533,-0.4500264861312484,-0.4618400386083328,0.33378723493562384,1.08691468588226,-0.4645759453176071,-0.5173210837029193,-0.4330353738602808,0.44485213097007226,0.45913257227009036,-0.4487740075379097,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
2.154719702272073,-0.5048557787733431,-0.23923889141314938,-0.13265381329201875,-0.07016328912077825,1.1546968947787943,-0.31149344034544724,-0.7106607120466929,1.628538693170099,0.9019319853391019,1.0993439700988583,-1.3237533923315852,-0.4289111877662365,0.44255183758937716,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
-0.974437733511084,-0.28275799663351536,-0.28123884682536715,-0.18374865420675762,-0.28486857438756574,-0.12569458508023554,-0.13301155143791696,-0.10171547280857927,0.1350333447939853,0.3804640016380562,-1.5760396386166877,1.329154892620901,0.45913257227009036,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
-1.1482798132768148,-0.060660214493687664,-0.1325448815899481,0.047522730986270925,0.47485781963337453,-0.1717093007068376,0.021934264207081843,0.8033932429832406,0.15220007293623955,-0.1463799406578456,0.5466825673594966,1.329154892620901,0.45913257227009036,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
0.37904703037924975,-0.5048557787733431,-0.5200484035745836,-0.536034136303115,-0.6647317713980359,-0.5274857159901692,-0.31149344034544724,-0.7106607120466929,-0.5786120679768669,-0.7108555931177404,-0.6968055888040671,-0.4394506306807565,-1.3169549478025633,-1.3400998526651966,-1.2198439382220774,1.0,0.0,0.0,0.0,0.0
-1.1482798132768148,-0.5048557787733431,-0.4917115525838323,-0.5777167696809283,-0.5986686067005628,-0.3577344934846104,-0.31149344034544724,-0.7106607120466929,-0.8066843132953868,-0.8775103095582808,-2.2417454191891006,1.329154892620901,-0.4289111877662365,-1.3400998526651966,-0.16928695936248256,0.0,0.0,0.0,0.0,1.0
-0.14247920891794308,-0.5048557787733431,-0.6208923501959904,-0.6247778073655562,-0.7803423096186137,-1.1315889463334543,-0.31149344034544724,-0.7106607120466929,-1.0641852354291994,-1.0656688603782458,-1.2243460186916395,-0.4394506306807565,-0.4289111877662365,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
-0.6640054482151359,0.16143756764614006,0.8035494508761288,1.3585087807723337,1.0859420930850003,0.9845090693346925,-0.0757063295813186,0.31917738604336265,1.637735154674878,1.3750163416864423,1.2500698072095933,0.44485213097007226,1.3471763323064172,1.333877682716664,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
-1.160697104688653,-0.060660214493687664,0.30626168634707845,0.35274717539800043,0.47485781963337453,0.7045107537032382,-0.029278487799352305,0.5066737110091579,0.7088925426921964,0.5041110493197475,0.09450505602729166,1.329154892620901,0.45913257227009036,1.333877682716664,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
-0.974437733511084,-0.28275799663351536,0.2556259233512595,0.5920861670512509,1.069426301910632,1.482343144436586,-0.22620489203299105,-0.10027951499482923,2.257576660096984,1.7190776917572355,-1.0233782358773262,1.329154892620901,-0.4289111877662365,1.333877682716664,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
1.0123288923829838,-0.5048557787733431,-0.3577366832448437,-0.3397223791043815,-0.4335106949568801,0.4448387304328465,-0.31149344034544724,-0.7106607120466929,0.49553463578132306,0.0740343617312562,-0.05622078108344333,-1.3237533923315852,-0.4289111877662365,-0.4487740075379097,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
0.7764003555580633,0.16143756764614006,-0.09029226564077586,0.45359225615077453,-0.1527422449926196,-0.3541252425259875,0.030144522321918426,0.29005712110616394,0.3998914361316212,0.14929778205924218,1.0616625108211746,-1.3237533923315852,1.3471763323064172,0.44255183758937716,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
-0.49016336844940495,-0.5048557787733431,-0.5609340612340785,-0.5535139503002625,-0.6977633537467723,-0.7724102622253274,-0.31149344034544724,-0.7106607120466929,-0.6742552676265688,-0.7807430548508703,-1.5760396386166877,0.44485213097007226,-0.4289111877662365,-1.3400998526651966,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
-0.9247685678637323,1.0498286962054508,1.114561614916594,0.4576260593808855,-0.07016328912077825,0.14790022078591974,0.0851329794490645,0.18808732209109336,-0.33674513040117865,-0.08724439611442804,-0.04366029465754875,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
2.2540580335667766,-0.28275799663351536,-0.5256717201406493,-0.5387233384565223,-0.3839633214337753,-0.8578292015794048,-0.31149344034544724,-0.7106607120466929,-0.8361129901106796,-0.7646151790663018,1.199827861506015,-1.3237533923315852,0.45913257227009036,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
-1.1110279390413011,8.156957724679938,2.730941203895203,1.046561330977086,3.546794978065872,-0.6519369580500002,-0.2567921467129758,-0.5636200615974848,-0.8499076823678482,-0.7054796345228842,1.199827861506015,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
1.471768674620987,-0.5048557787733431,-0.5547017679891991,-0.5817505729110393,-0.4830580684799849,-0.7350758598361304,-0.31149344034544724,-0.7106607120466929,-0.8287558209068564,-0.8936381853428492,0.40851721667465624,-1.3237533923315852,-1.3169549478025633,-1.3400998526651966,-1.5700295978419423,0.0,0.0,1.0,0.0,0.0
-0.7385091966861634,-0.5048557787733431,-0.5503611895338256,-0.5898181793712612,-0.4995738596543532,-0.7090737292740078,-0.31149344034544724,-0.7106607120466929,-0.8728988361297958,-0.9258939369119861,-1.8272493671345795,0.44485213097007226,-0.4289111877662365,-1.3400998526651966,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
0.7515657727343875,-0.28275799663351536,-0.2194989771541601,-0.31148575649360477,-0.004100124423305185,0.05923101511157704,-0.024193533699422645,0.6044303417548134,-0.21443219238761763,-0.275402946934393,1.111904456524753,-1.3237533923315852,-0.4289111877662365,0.44255183758937716,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
-0.24181754021264648,-0.060660214493687664,-0.35199675412326037,-0.34510078341119615,0.5904683578539525,-0.6099163507871073,-0.17570840229238108,0.09619536267204402,-0.5638977295692206,-0.37217020164180353,-0.18182564534238915,-0.4394506306807565,0.45913257227009036,-0.4487740075379097,-0.16928695936248256,0.0,0.0,0.0,0.0,1.0
-0.5274152426849187,0.6056331319257955,0.4387594633161787,0.4038420163127393,0.9703315548644226,-0.09270033930974114,-0.16451870934171176,-0.18319356986682392,-0.1384081106147778,0.6600138485705755,0.5215615945077074,0.44485213097007226,1.3471763323064172,1.333877682716664,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
-0.5770844083322704,0.38353534978596776,0.5091027481944543,0.34333496786107487,0.30969990788969187,0.20393481214729414,0.005556068895526499,0.8159183696280489,-0.016524340804772976,0.4664793391557545,1.1621464022283312,0.44485213097007226,1.3471763323064172,1.333877682716664,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
-0.5025806598612429,-0.28275799663351536,0.047725172289485876,-0.1582012337493882,-0.16925803616698784,0.8596309266238416,-0.1589448173475581,-0.07322262767472394,0.2049264522303059,0.20843332660265973,-0.9480153173219587,0.44485213097007226,-0.4289111877662365,0.44255183758937716,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
-0.8254302365690289,0.6056331319257955,0.8211773821851901,0.9968110911390508,0.441826237284638,0.28911054749412396,-0.12472445056695053,-0.14633883574917764,0.4023438258662288,0.713773434519137,0.00658165104602958,0.44485213097007226,1.3471763323064172,1.333877682716664,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
-1.0116896077465978,2.6045131711842453,2.6984646071835807,2.8120225446889844,1.2676157960030514,0.17267533538594412,-0.14929523003234282,-0.2513061136033458,0.17574301438847376,0.3643361258534878,1.1621464022283312,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
-0.8875166936282185,0.38353534978596776,-0.05476430705977907,-0.1756810477465357,0.7060788960745302,-0.4716315871767261,0.005044952375172749,0.4118213277333347,-0.5844978033399255,-0.44205766337493335,1.1621464022283312,1.329154892620901,1.3471763323064172,0.44255183758937716,1.2314556791169773,0.0,1.0,0.0,0.0,0.0
0.10586661931881541,0.16143756764614006,-0.12799699192476582,0.012563102991975912,0.35924728141279666,-0.4105925559108955,-0.07592625093712795,0.31367204917186614,-0.20339643858188278,0.2460650367666527,1.0993439700988583,-0.4394506306807565,0.45913257227009036,0.44255183758937716,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
0.34179515614373596,-0.5048557787733431,-0.5660196643497026,-0.5414125406099297,-0.6977633537467723,-0.8028754450481128,-0.31149344034544724,-0.7106607120466929,-0.6080407447921599,-0.732359427497165,-0.7344870480817508,-0.4394506306807565,-0.4289111877662365,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
0.9005732696764426,-0.5048557787733431,-0.4921650458552892,-0.4607364760077104,-0.6317001890492994,-0.36045113399110085,-0.31149344034544724,-0.7106607120466929,-0.1666105925627667,-0.4098019118057965,-0.16926515891649457,-1.3237533923315852,-1.3169549478025633,-1.3400998526651966,-1.5700295978419423,0.0,0.0,1.0,0.0,0.0
-0.9371858592755702,-0.28275799663351536,-0.48992997187453724,-0.5535139503002625,-0.6812475625724042,-0.7507741610486357,0.008858667950119904,-0.11201165904344586,-0.8765774207317074,-0.9097660611274176,-1.7644469350051066,1.329154892620901,-0.4289111877662365,-1.3400998526651966,-0.16928695936248256,0.0,0.0,0.0,0.0,1.0
0.6273928586160082,-0.28275799663351536,-0.16522878951137931,-0.36258059740834364,-0.4335106949568801,0.22178314027493617,-0.31149344034544724,-0.7106607120466929,-0.35421840726025877,-0.022732892976154342,-0.4330353738602808,-0.4394506306807565,-0.4289111877662365,0.44255183758937716,-0.16928695936248256,0.0,0.0,0.0,0.0,1.0
0.10586661931881541,-0.28275799663351536,-0.29218747009339857,-0.5091421147690419,-0.7142791449211406,-0.1584883169085842,1.6449426496024808,1.7266961466093842,-0.7551841288686243,-0.732359427497165,-0.24462807747186208,-0.4394506306807565,0.45913257227009036,0.44255183758937716,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
-0.018306294799563833,-0.28275799663351536,-0.45373473033696804,-0.5427571416866334,-0.5326054420030897,-0.6423608002646214,0.5894968642358354,1.5342732367154834,-0.8471487439164145,-0.8022468892302947,0.2201099202862375,-0.4394506306807565,-0.4289111877662365,-0.4487740075379097,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
-1.0861933562176254,-0.28275799663351536,-0.2738987343030715,-0.08021437130057624,-0.2518369920388292,-0.10370920155270939,0.15922802490518206,1.0240277253300776,0.41828435914117923,0.294448664120358,-0.6716846159522779,1.329154892620901,0.45913257227009036,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
-0.018306294799563833,0.16143756764614006,0.08679685686315314,0.16450302465948885,0.16105778732037748,-0.08891321307985976,0.09363568958337316,0.7476738845600795,0.004443591426123159,0.46110338056089833,1.1872673750801204,-0.4394506306807565,1.3471763323064172,0.44255183758937716,0.5310843598772473,0.0,0.0,0.0,1.0,0.0
0.01894557943594994,-0.060660214493687664,1.6399853977018932,0.6700730295000629,1.432773707746734,3.36772399689935,-0.17516653711705193,0.13420870534600265,1.287656520059623,1.4233999690401475,0.7225293773220208,-0.4394506306807565,0.45913257227009036,1.333877682716664,0.5310843598772473,0.0,0.0,0.0,1.0,0.0
2.2913099078022903,-0.5048557787733431,-0.4277884367343255,-0.5024191093855237,-0.4995738596543532,0.025195390480261367,-0.31149344034544724,-0.7106607120466929,-0.3946828378812865,-0.5764566282463369,1.2375093207836987,-1.3237533923315852,-1.3169549478025633,-0.4487740075379097,-1.2198439382220774,1.0,0.0,0.0,0.0,0.0
-0.7633437795098393,0.6056331319257955,-0.14994606626328094,0.20215185480719117,-0.3839633214337753,-0.6804713856556729,0.23456128970381498,0.4667957923622432,-0.3223373407103583,0.08478627892096847,0.3833962438228671,0.44485213097007226,1.3471763323064172,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
-1.1482798132768148,-0.28275799663351536,-0.07852087600881535,0.2424898871083008,0.045447249099799615,0.4814939726954208,-0.10318566549315726,0.2775349319896283,1.3011446635999655,0.9288117783133826,-1.1364226137103774,1.329154892620901,0.45913257227009036,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
-0.7509264880980013,-0.060660214493687664,0.0293522163201739,0.08786076328738056,-0.13622645381825133,0.15157091956552304,0.05135435578524619,0.7278386476336752,0.22577176497447174,0.009522858592982505,0.019142137471924163,0.44485213097007226,0.45913257227009036,0.44255183758937716,0.5310843598772473,0.0,0.0,0.0,1.0,0.0
-0.2666521230363223,0.16143756764614006,0.03989269564389405,-0.07214676484035432,-0.037131706772041716,-0.15915777474768347,0.17157719914786837,0.6171157436326595,-0.31927185354209847,-0.30765869850352984,1.0616625108211746,0.44485213097007226,1.3471763323064172,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
-0.7260919052743255,-0.28275799663351536,0.43573401534803047,0.2559358978753373,0.37576307258716496,2.021809735300445,-0.22049641290600874,-0.1850068133360811,1.3379305096190817,1.020203074425937,-1.0861806680067991,0.44485213097007226,-0.4289111877662365,1.333877682716664,0.5310843598772473,0.0,0.0,0.0,1.0,0.0
0.4038816132029256,-0.28275799663351536,-0.43774585328045823,-0.41233083724637887,-0.4995738596543532,-0.5944703090502045,-0.31149344034544724,-0.7106607120466929,-0.49032603753098836,-0.2646510297446807,-0.6716846159522779,-0.4394506306807565,-0.4289111877662365,-0.4487740075379097,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
2.1919715765075867,-0.5048557787733431,-0.5584074558645328,-0.5683045621440027,-0.4995738596543532,-0.7572746936891664,-0.31149344034544724,-0.7106607120466929,-0.7551841288686243,-0.8398785993942878,1.137025429376542,-1.3237533923315852,-0.4289111877662365,-1.3400998526651966,-1.2198439382220774,1.0,0.0,0.0,0.0,0.0
-1.160697104688653,0.6056331319257955,0.3312426871290484,0.366193186165037,1.3336789607005244,-0.20004644846620562,-0.10169623298655252,0.29152356646570304,-0.1727415668992859,-0.06036460314014733,1.1872673750801204,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
-1.0116896077465978,0.16143756764614006,1.424893539049874,2.1316543998769353,1.8952158606290455,1.9150457633953712,-0.174199679647347,0.014357471451681607,2.6953282277244655,3.0093077545227094,0.25779137956392123,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
0.8012349383817392,-0.060660214493687664,-0.4849609813144306,-0.5091421147690419,-0.08667908029514652,-0.8754226829547714,0.013019084940971542,0.23522879969965158,-0.8630892771913649,-0.694727717333172,1.0616625108211746,-1.3237533923315852,0.45913257227009036,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
1.4593513832091491,-0.5048557787733431,-0.3656728154953399,-0.3047627511100865,0.5574367755052159,0.39729752156926407,-0.31149344034544724,-0.7106607120466929,0.6868210350807268,0.21380928519751585,0.39595673024876166,-1.3237533923315852,-1.3169549478025633,-0.4487740075379097,-1.2198439382220774,1.0,0.0,0.0,0.0,0.0
-1.0986106476294633,-0.28275799663351536,-0.5735994804583397,-0.5925073815246685,-0.7473107272698772,-1.0013842477723773,4.21920066269186,3.2805365915743154,-0.9832563741871441,-0.9473977712914106,-1.3625113693764799,1.329154892620901,-0.4289111877662365,-1.3400998526651966,-0.16928695936248256,0.0,0.0,0.0,0.0,1.0
-1.0986106476294633,1.938219824764762,2.2257756133934157,3.222125873083599,1.4492894989211023,0.26849642060320733,-0.19152801837623346,-0.2627716074912367,0.6763983787086437,2.3426888887605477,0.1321865153049754,1.329154892620901,1.3471763323064172,1.333877682716664,1.5816413387368422,0.0,1.0,0.0,0.0,0.0
0.37904703037924975,-0.5048557787733431,-0.5374495882479163,-0.5494801470701516,-0.6977633537467723,-0.6317270931392162,-0.31149344034544724,-0.7106607120466929,-0.6521837600150991,-0.7646151790663018,-0.6968055888040671,-0.4394506306807565,-0.4289111877662365,-1.3400998526651966,-0.8696582786022125,1.0,0.0,0.0,0.0,0.0
-0.40324232856653947,-0.5048557787733431,-0.4248018596180163,-0.5387233384565223,-0.5656370243518263,0.0430864086730055,-0.31149344034544724,-0.7106607120466929,-0.5933264063845134,-0.7216075103074526,-1.4881162336354257,0.44485213097007226,-1.3169549478025633,-0.4487740075379097,-0.5194726189823475,0.0,0.0,0.0,0.0,1.0
-0.40324232856653947,-0.28275799663351536,-0.1785809271181325,0.3782945958553699,-0.1857738273413561,0.18179031110438784,0.054623254849486665,0.6576799805321578,1.672681708393038,1.3750163416864423,-0.26974905032365126,0.44485213097007226,-0.4289111877662365,0.44255183758937716,0.1808987002573824,0.0,0.0,0.0,1.0,0.0
0.8136522297935771,-0.5048557787733431,-0.5851311665039587,-0.5925073815246685,-0.7307949360955089,-0.9173624378216377,-0.31149344034544724,-0.7106607120466929,-0.8876131745374422,-0.9366458541016983,-0.25718856389775663,-1.3237533923315852,-1.3169549478025633,-1.3400998526651966,-1.5700295978419423,0.0,0.0,1.0,0.0,0.0
-0.5522498255085946,0.38353534978596776,-0.2085309184602091,-0.22139748435445994,0.21060516084348227,-0.6558586226668696,0.1293935658400014,0.6788142809570257,-0.6345265539259234,-0.4850653321337825,1.2375093207836987,0.44485213097007226,1.3471763323064172,0.44255183758937716,0.8812700194971123,0.0,1.0,0.0,0.0,0.0
1.6207761715630424,-0.5048557787733431,-0.5250886573630619,-0.5225881255360785,-0.6812475625724042,-0.5576792347623055,-0.31149344034544724,-0.7106607120466929,-0.5050403759386348,-0.657096007169179,0.5592430537853912,-1.3237533923315852,-1.3169549478025633,-1.3400998526651966,-1.5700295978419423,0.0,0.0,1.0,0.0,0.0
